date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:35	8449/8449	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jun%202020%2004:17:42%20GMT	https://www.wiselythemes.com/html/lilac/twitter/jquery.tweet.min.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/twitter/jquery.tweet.min.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:36	1609/1609	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jun%202020%2004:17:30%20GMT	https://www.wiselythemes.com/html/lilac/js/map.markers.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/js/map.markers.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:36	1435/1435	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jun%202020%2004:17:30%20GMT	https://www.wiselythemes.com/html/lilac/js/variables.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/js/variables.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:36	18832/18832	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2029%20Jul%202021%2011:05:29%20GMT	https://www.wiselythemes.com/html/lilac/js/scripts.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/js/scripts.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:37	25159/25159	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jun%202020%2004:17:32%20GMT	https://www.wiselythemes.com/html/lilac/js/slideshow/supersized.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/js/slideshow/supersized.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:37	581/581	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jun%202020%2004:17:32%20GMT	https://www.wiselythemes.com/html/lilac/js/slideshow/slideshow.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/js/slideshow/slideshow.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:40	50234/50234	---MC-	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.google-analytics.com/analytics.js	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:41	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.eot	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.eot	(from https://www.wiselythemes.com/html/lilac/css/bootstrap.min.css)
16:30:41	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.eot?	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.wiselythemes.com/html/lilac/css/bootstrap.min.css)
16:30:42	48111/48111	---M--	200	added ('OK')	text/javascript	etag:3357099327246356178	http://www.googleadservices.com/pagead/conversion.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.googleadservices.com/pagead/f.txt	(from https://www.wiselythemes.com/html/lilac/?fbclid=IwAR1YZtnYnywVhNGNUc8Y0gnNC4vxsefluujPTJFr7CJXN0yzJ_cpFGp2Nb4)
16:30:42	18028/18028	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.woff2	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.woff2	(from https://www.wiselythemes.com/html/lilac/css/bootstrap.min.css)
16:30:42	23424/23424	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.woff	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.woff	(from https://www.wiselythemes.com/html/lilac/css/bootstrap.min.css)
16:30:43	45404/45404	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.ttf	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.ttf	(from https://www.wiselythemes.com/html/lilac/css/bootstrap.min.css)
16:30:43	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.svg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/glyphicons-halflings-regular.svg	(from https://www.wiselythemes.com/html/lilac/css/bootstrap.min.css)
16:30:44	23739/23739	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/css/font-awesome.min.css	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:44	1391/1391	---MCZ	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/css/lilac.css	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/css/lilac.css	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:44	3351/3351	---MCZ	200	added ('OK')	text/css	date:Fri,%2023%20Apr%202021%2021:26:16%20GMT	https://www.wiselythemes.com/html/lilac/css/owl.carousel.min.css	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/css/owl.carousel.min.css	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:45	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202023%2009:30:44%20GMT	https://www.wiselythemes.com/html/lilac/css/grabbing.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/css/grabbing.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:45	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202023%2009:30:44%20GMT	https://www.wiselythemes.com/html/lilac/css/AjaxLoader.gif	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/css/AjaxLoader.gif	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:45	33035/33035	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/pattern.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/pattern.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:47	2903/2903	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_3.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_3.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:47	220405/220405	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_1.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_1.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:47	2913/2913	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_4.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_4.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:47	260360/260360	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_2.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_2.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:48	2608/2608	---M--	200	added ('OK')	image/gif	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/progress.gif	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/progress.gif	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:48	151522/151522	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/quote-img.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/quote-img.jpg	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:48	307779/307779	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_5.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_5.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:49	177367/177367	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/wedding-gift1.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/wedding-gift1.jpg	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:49	317584/317584	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/wedding-img.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/wedding-img.jpg	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:49	203803/203803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/wedding-gift2.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/wedding-gift2.jpg	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:49	183813/183813	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/wedding-gift3.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/wedding-gift3.jpg	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:49	274947/274947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/img-gallery.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/img-gallery.jpg	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:50	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202023%2009:30:49%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_2_mobile.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_2_mobile.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:50	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Mar%202023%2009:30:49%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_5_mobile.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_5_mobile.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:51	311523/311523	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_1@2x.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_1@2x.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:51	309700/309700	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_5@2x.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_5@2x.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:51	754018/754018	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/divider_2@2x.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/divider_2@2x.png	(from https://www.wiselythemes.com/html/lilac/css/style.css)
16:30:52	95024/95024	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid2.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid2.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:52	76353/76353	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid1.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid1.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:52	73379/73379	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid3.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid3.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:52	59225/59225	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid9.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid9.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:52	71083/71083	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid5.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid5.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:53	64037/64037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid6.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid6.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:53	69313/69313	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid7.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid7.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:54	102029/102029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid8.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid8.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:54	72816/72816	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid4.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid4.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:54	56963/56963	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-grid10.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-grid10.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:54	189377/189377	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-img3.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-img3.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:54	53375/53375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/blog-detail2.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/blog-detail2.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:55	224548/224548	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/hero-img2.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/hero-img2.jpg	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:55	45844/45844	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20Apr%202021%2021:17:46%20GMT	https://www.wiselythemes.com/html/lilac/js/freewall.js	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/js/freewall.js	(from https://www.wiselythemes.com/html/lilac/index-countdown.html)
16:30:56	1775140/1775140	---M--	200	added ('OK')	video/mp4	date:Tue,%2023%20Jun%202020%2004:17:28%20GMT	https://www.wiselythemes.com/html/lilac/images/landscape.mp4	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/landscape.mp4	(from https://www.wiselythemes.com/html/lilac/index-video.html)
16:30:56	140168/140168	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/blog-img-detail.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/blog-img-detail.jpg	(from https://www.wiselythemes.com/html/lilac/blog-single.html)
16:30:56	41811/41811	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/blog-detail1.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/blog-detail1.jpg	(from https://www.wiselythemes.com/html/lilac/blog-single.html)
16:30:57	631/631	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2009%20Mar%202023%2009:30:57%20GMT	http://pinterest.com/pin/create/button/?url=http://www.wiselythemes.com/html/lilac/blog-single.html&description=Lilac%20Blog%20Post&media=http%3A%2F%2Fwww.wiselythemes.com%2Fhtml%2Flilac%2Fimages%2Fblog-image1.jpg	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/pinterest.com/pin/create/button/index827e.html	(from https://www.wiselythemes.com/html/lilac/blog-single.html)
16:30:57	6226/6226	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/avatar1.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/avatar1.png	(from https://www.wiselythemes.com/html/lilac/blog-single.html)
16:30:58	6664/6664	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/avatar2.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/avatar2.png	(from https://www.wiselythemes.com/html/lilac/blog-single.html)
16:30:58	5825/5825	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jun%202020%2004:17:26%20GMT	https://www.wiselythemes.com/html/lilac/images/avatar3.png	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/images/avatar3.png	(from https://www.wiselythemes.com/html/lilac/blog-single.html)
16:30:59	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/fontawesome-webfonte0a5.eot	(from https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css)
16:31:00	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/fontawesome-webfont.eot?	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/fontawesome-webfontd41d.eot	(from https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css)
16:31:00	56780/56780	---M--	200	added ('OK')	font/woff2	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/fontawesome-webfonte0a5.woff2	(from https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css)
16:31:00	71508/71508	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/fontawesome-webfonte0a5.woff	(from https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css)
16:31:00	122092/122092	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/fontawesome-webfonte0a5.ttf	(from https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css)
16:31:01	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/fontawesome-webfonte0a5.svg	(from https://www.wiselythemes.com/html/lilac/css/font-awesome.min.css)
16:31:01	3816/3816	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/lilac.eot	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/lilac.eot	(from https://www.wiselythemes.com/html/lilac/css/lilac.css)
16:31:01	3816/3816	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/lilac.eot?	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/lilacd41d.eot	(from https://www.wiselythemes.com/html/lilac/css/lilac.css)
16:31:01	2500/2500	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20Jun%202020%2004:17:24%20GMT	https://www.wiselythemes.com/html/lilac/fonts/lilac.woff	C:/Users/Admin/OneDrive%20-%20VLG/My%20file/Pizitech/dsaasdasdas/www.wiselythemes.com/html/lilac/fonts/lilac.woff	(from https://www.wiselythemes.com/html/lilac/css/lilac.css)
